SNP	PVALUE
rs17759167	0.598
rs1893526	0.7559
rs11872810	0.6883
rs9646524	0.6333
rs6506649	0.5962
rs28804	0.5569
rs3866685	0.0012516
rs495587	0.3327
rs323601	0.1415
rs4798421	0.4656
rs1511933	0.09776
rs3786330	0.5478
rs4940893	0.381
rs11660034	0.1182
rs11083318	0.19088
rs11081900	0.2017
rs17087235	0.1496
rs9946040	0.9486
rs9636045	0.8556
rs4940941	0.0224
rs683375	0.06256
rs10432191	0.1121
rs6508338	0.1198
rs3814887	0.977
rs8088242	0.1483
rs1607967	0.9416
rs4940406	0.06509
rs7242372	0.6502
rs10468649	0.04112
rs1460269	0.8553
rs9963801	0.792
rs883657	0.6753
rs6506648	0.2487
rs4381693	0.2063
rs2847547	0.5196
rs4798744	0.09914
rs8084464	0.2367
rs4613164	0.0834
rs2339282	0.3699
rs1652361	0.3698
rs2164939	0.9298
rs8093518	0.1114
rs4243317	0.3276
rs3097388	0.9885
rs11661836	0.7114
rs11661401	0.7909
rs4075612	0.7411
rs549931	0.8152
rs17782413	0.6974
rs7231644	0.2247
rs11080611	0.3676
rs620024	0.3271
rs4939658	0.7749
rs12955810	0.7042
rs7237907	0.8178
rs11665171	0.2707
rs9949081	0.3145
rs12964795	0.9881
rs12326176	0.7861
rs17086021	0.9823
rs4561565	0.5766
rs4797621	0.1142
rs8089596	0.1652
rs1160165	0.02401
rs176136	0.2163
rs1897396	0.05892
rs8083933	0.7392
rs1439433	0.2486
rs10469219	0.1709
rs680521	0.6722
rs4800616	0.3393
rs1876865	0.9683
rs1016860	0.8263
rs8094683	0.5273
rs7232584	0.6103
rs2847288	0.154
rs7235438	0.372
rs9958203	0.9021
rs593248	0.5445
rs7237935	0.7745
rs492303	0.8678
rs11151161	0.04766
rs629534	0.5058
rs3786284	0.07728
rs7228089	0.1479
rs9955842	0.6621
rs589277	0.9747
rs9948418	0.7843
rs12959908	0.3506
rs4522492	0.269
rs12955136	0.01228
rs2980984	0.1894
rs2059011	0.3821
rs559636	0.1083
rs17755403	0.569
rs1790692	0.7226
rs9962772	0.3546
rs4402632	0.6076
rs4890284	0.6849
rs2715354	0.09889
rs16959989	0.2287
rs9947468	0.13468
rs6567435	0.0716
rs12456478	0.4674
rs622685	0.06304
rs1154243	0.4704
rs11664693	0.5849
rs1787269	0.9408
rs10853397	0.013048
rs7236193	0.9608
rs238141	0.7861
rs7235623	0.3244
rs2590854	0.9384
rs6566417	0.1427
rs10084005	0.5416
rs328130	0.7366
rs2587629	0.5367
rs8084485	0.1311
rs1000080	0.6677
rs9945217	0.02101
rs2939393	0.4155
rs2729745	0.5693
rs2298718	0.07754
rs1529806	0.1861
rs481377	0.454
rs2035109	0.8298
rs17595959	0.2974
rs11664664	0.07475
rs2852299	0.6638
rs1145557	0.4686
rs4369757	0.18426
rs16978259	0.07394
rs7231283	0.4653
rs1944324	0.2159
rs8087548	0.07945
rs6506176	0.9693
rs1473241	0.2434
rs1785740	0.4406
rs16977742	0.8011
rs627953	0.11572
rs12458834	0.3041
rs2644178	0.14142
rs12960247	0.6086
rs12963027	0.06134
rs8097766	0.4855
rs17627648	0.02266
rs9960394	0.7231
rs16942042	0.4498
rs12954013	0.5156
rs7235294	0.3445
rs4891197	0.2928
rs341199	0.9614
rs2277726	0.06124
rs2000942	0.02166
rs2226879	0.12558
rs2023256	0.5623
rs6567212	0.4919
rs11151032	0.1482
rs17073371	0.1416
rs1482539	0.1126
rs3924729	0.1896
rs4586544	0.0311
rs1667281	0.6335
rs12959849	0.6489
rs12956968	0.1822
rs12968078	0.9543
rs2572273	0.13356
rs584936	0.8933
rs4517864	0.01703
rs12955326	0.3941
rs10514042	0.2508
rs6565889	0.6448
rs1025892	0.7355
rs2865118	0.3039
rs9964706	0.8274
rs1787510	0.12384
rs9949419	0.01354
rs1143768	0.5024
rs12956332	0.886
rs11876558	0.2519
rs1122310	0.9367
rs1373369	0.3223
rs167699	0.04224
rs9944854	0.08273
rs7241766	0.7655
rs655790	0.7078
rs528801	0.7322
rs3809906	0.8633
rs8096352	0.9222
rs1876508	0.07642
rs7240093	0.7709
rs7228009	0.15414
rs1788981	0.2644
rs1943563	0.404
rs1345490	0.9791
rs2027738	0.7124
rs12967039	0.3946
rs8084155	0.010012
rs12456548	0.4738
rs9304242	0.2494
rs7227813	0.08956
rs6506794	0.04754
rs602027	0.7665
rs4268830	0.2745
rs531104	0.5803
rs875340	0.5749
rs8088804	0.4646
rs1785159	0.4789
rs2552502	0.756
rs7243993	0.10042
rs8084421	0.7796
rs7236754	0.9062
rs470455	0.2116
rs522631	0.04126
rs592209	0.5629
rs1009100	0.8914
rs9947276	0.577
rs1720913	0.7798
rs12958839	0.8595
rs11663044	0.4139
rs6507940	0.3518
rs3922825	0.9395
rs2170972	0.7233
rs1680291	0.5779
rs9955049	0.12956
rs4941018	0.03152
rs900246	0.7305
rs12963046	0.2975
rs4799368	0.7893
rs1424498	0.9733
rs659259	0.8062
rs7241322	0.9366
rs9954681	0.5094
rs2164640	0.3479
rs1431838	0.639
rs12458483	0.8604
rs12604763	0.1029
rs9959469	0.2608
rs9951271	0.9636
rs7237106	0.2514
rs12455398	0.9967
rs10401076	0.19698
rs512868	0.7012
rs1789782	0.05527
rs11659680	0.1965
rs12717114	0.7119
rs12455159	0.3601
rs1422667	0.7113
rs9966173	0.3901
rs206514	0.7692
rs965776	0.5041
rs1431708	0.2712
rs4095449	0.3319
rs7228636	0.7046
rs7231846	0.8565
rs1507726	0.9268
rs4108696	0.1526
rs1402636	0.3735
rs767726	0.1103
rs9948968	0.1474
rs7505514	0.8542
rs11660415	0.08676
rs9304369	0.7463
rs1895081	0.2792
rs2049335	0.223
rs4074776	0.5966
rs4800203	0.1982
rs16961885	0.2086
rs2852336	0.287
rs4239470	0.4208
rs12970501	0.7084
rs8098751	0.2915
rs1719969	0.8683
rs9946771	0.4016
rs206546	0.7283
rs11564362	0.2421
rs8083650	0.5006
rs1791776	0.3044
rs10468789	0.09452
rs625840	0.02957
rs9961262	0.9294
rs3921068	0.11786
rs10048238	0.6249
rs922839	0.10834
rs9960874	0.3577
rs9950139	0.6446
rs12604729	0.4682
rs3962631	0.4638
rs12454023	0.9417
rs877788	0.8561
rs12980080	0.9422
rs10420543	0.8579
rs16973498	0.1939
rs6509374	0.8398
rs238403	0.1665
rs735043	0.7728
rs365699	0.012948
rs431474	0.5589
rs8101038	0.8296
rs12973557	0.03696
rs11665818	0.2986
rs406063	0.5419
rs12972155	0.5224
rs2098718	0.08937
rs16973285	0.02206
rs1979147	0.3299
rs4933012	0.8155
rs3746159	0.4728
rs10414398	0.4826
rs303996	0.1894
rs2098689	0.2587
rs2526133	0.06901
rs17687842	0.4038
rs3213403	0.8409
rs11084041	0.08007
rs17596415	0.9181
rs6509228	0.951
rs286216	0.6745
rs10417505	0.07233
rs6510975	0.3136
rs7250192	0.1775
rs4802131	0.058
rs12462372	0.7156
rs1693294	0.03414
rs8104662	0.9755
rs299166	0.653
rs8103099	0.1728
rs13345002	0.4054
rs329967	0.07952
rs422318	0.1062
rs4804158	0.204
rs7255130	0.6569
rs2009530	0.5143
rs16980150	0.1842
rs10403535	0.9151
rs2021824	0.9051
rs11084686	0.07848
rs12150959	0.15084
rs12461923	0.19266
rs12977895	0.724
rs10403979	0.616
rs2864922	0.1218
rs3786642	0.817
rs2116890	0.14554
rs11083852	0.07222
rs3803920	0.1919
rs7247589	0.8548
rs2607206	0.7977
rs459247	0.06716
rs4933026	0.2896
rs10405269	0.2823
rs10401193	0.2818
rs12459782	0.5335
rs10419256	0.15426
rs8100411	0.2045
rs755632	0.2851
rs12609834	0.8016
rs259253	0.8465
rs273476	0.7308
rs7248192	0.8643
rs247797	0.9161
rs2972588	0.04017
rs10403594	0.004427
rs7255149	0.43
rs10424030	0.2636
rs398945	0.03016
rs11083505	0.04818
rs17239489	0.6034
rs302835	0.5613
rs8102465	0.2722
rs12151009	0.6518
rs1227805	0.01824
rs3764554	0.6583
rs10424925	0.09381
rs250511	0.7299
rs11083656	0.2515
rs6510683	0.3288
rs1533674	0.1496
rs8106215	0.28
rs2691208	0.2586
rs1034521	0.5708
rs17000836	0.3014
rs8109093	0.3248
rs3815914	0.01695
rs3813148	0.01201
rs2918384	0.8913
rs4802714	0.4332
rs8108626	0.7161
rs7259047	0.957
rs17628547	0.3531
rs17604219	0.5524
rs10419351	0.07933
rs2238686	0.09636
rs11879130	0.109
rs11880679	0.8852
rs4804151	0.06548
rs289280	0.18438
rs3786942	0.6171
rs2613739	0.1666
rs10410468	0.7579
rs1236716	0.3511
rs2279007	0.126
rs2288878	0.3669
rs7259554	0.857
rs2290682	0.9794
rs12459570	0.3158
rs1010693	0.1062
rs11673436	0.849
rs2569443	0.1321
rs12609730	0.4828
rs17795475	0.16886
rs2304230	0.337
rs16973407	0.5262
rs9304578	0.1305
rs2287854	0.6456
rs6510417	0.9914
rs12609590	0.1973
rs17602094	0.05258
rs10409868	0.9096
rs8103195	0.7887
rs2892233	0.08038
rs12462607	0.24
rs4801690	0.2335
rs11084549	0.8102
rs10419953	0.547
rs11671431	0.4761
rs2238678	0.05919
rs16979801	0.3
rs4804554	0.3981
rs10421376	0.7599
rs8104451	0.02662
rs1471431	0.1385
rs2547067	0.09512
rs3901094	0.10486
rs826969	0.1175
rs3787122	0.08786
rs6135233	0.5786
rs6099506	0.13826
rs966816	0.7335
rs17753384	0.5416
rs2061721	0.6513
rs6105860	0.4724
rs6055253	0.8895
rs911345	0.10084
rs6101991	0.4724
rs8115602	0.1087
rs6107462	0.3904
rs6066611	0.5642
rs12625293	0.6444
rs6135244	0.2649
rs1359761	0.13714
rs16997261	0.9107
rs742432	0.08486
rs6086496	0.9027
rs4811953	0.7792
rs2143944	0.7966
rs6049967	0.08451
rs13041230	0.1923
rs6015037	0.008098
rs3091588	0.724
rs6070608	0.1467
rs6027482	0.3356
rs910405	0.1758
rs864073	0.8558
rs6025447	0.4016
rs6051745	0.7366
rs6135923	0.3945
rs6011478	0.13268
rs4811210	0.6332
rs6065647	0.008268
rs6027435	0.7487
rs2206384	0.7511
rs6080769	0.0644
rs4911156	0.07514
rs1884507	0.2765
rs237454	0.03505
rs3852940	0.6365
rs6057807	0.9337
rs7265011	0.9709
rs2762927	0.17694
rs6018251	0.134
rs285206	0.8404
rs2073290	0.06554
rs237083	0.9258
rs4814071	0.6522
rs16998578	0.04052
rs17794544	0.3429
rs6049130	0.2245
rs2746097	0.19074
rs13036554	0.3232
rs11699172	0.2123
rs6031469	0.3505
rs2066884	0.2971
rs6125521	0.328
rs2425678	0.6526
rs7360523	0.11954
rs2143862	0.8574
rs6056292	0.6288
rs6070607	0.1235
rs1028479	0.8494
rs6042418	0.4622
rs10485520	0.8092
rs6046600	0.7278
rs6132246	0.9772
rs6063399	0.461
rs3092144	0.5108
rs6035090	0.2295
rs642976	0.04146
rs443355	0.4558
rs4813539	0.5088
rs6043793	0.8278
rs10153972	0.9016
rs6043230	0.04951
rs1936188	0.8873
rs6051233	0.3822
rs6062468	0.7353
rs6080169	0.104
rs6070447	0.9715
rs6048171	0.0001093
rs6103315	0.4994
rs3764703	0.7576
rs2379127	0.7307
rs2423124	0.7955
rs6080445	0.7982
rs11700061	0.0384
rs6048065	0.09599
rs1980578	0.5664
rs17800538	0.01896
rs1757698	0.0347
rs7264562	0.6302
rs6021306	0.6977
rs6085085	0.3803
rs6140570	0.7051
rs16991334	0.7736
rs6039882	0.5908
rs6042331	0.8934
rs6071120	0.548
rs13038318	0.7574
rs2995729	0.4718
rs2179458	0.5399
rs6136759	0.853
rs6081528	0.633
rs2186057	0.1379
rs4812374	0.6485
rs4911165	0.3019
rs244115	0.4905
rs911130	0.3388
rs6075430	0.422
rs6068208	0.371
rs6105661	0.8449
rs6129446	0.13356
rs199594	0.4713
rs6135880	0.04381
rs17735774	0.06092
rs6046271	0.8553
rs6063312	0.6899
rs6053355	0.7779
rs2207901	0.4554
rs719218	0.1126
rs2064724	0.9893
rs2327470	0.1186
rs6054461	0.04597
rs808686	0.3785
rs926999	0.7544
rs1976	0.6306
rs6513470	0.1563
rs6080918	0.8339
rs2249634	0.5424
rs6070505	0.9927
rs6075561	0.10188
rs1555577	0.4515
rs2076239	0.7014
rs6034587	0.06751
rs6096530	0.05433
rs3859656	0.1241
rs6030084	0.448
rs4809875	0.4738
rs1407013	0.1126
rs12480881	0.4261
rs7266829	0.221
rs6082996	0.5564
rs4809831	0.1885
rs4911370	0.05223
rs6112234	0.9475
rs2070317	0.3729
rs2295721	0.06778
rs6133558	0.7349
rs6133657	0.5342
rs6110672	0.08349
rs8120564	0.7636
rs2423545	0.3752
rs3765449	0.4108
rs6133267	0.3492
rs6142056	0.2354
rs16992875	0.2704
rs6040751	0.2285
rs6085011	0.02122
rs515633	0.4106
rs6098660	0.3842
rs6139699	0.4299
rs926708	0.03462
rs6061779	0.2074
rs6140325	0.9987
rs6012341	0.3938
rs6066850	0.08401
rs6027861	0.4743
rs4810080	0.04452
rs6086410	0.4738
rs817691	0.3523
rs6043705	0.7516
rs7261922	0.6762
rs6107825	0.7619
rs347464	0.6097
rs751723	0.2446
rs2585423	0.1235
rs2902992	0.7187
rs6067578	0.8085
rs6024619	0.006141
rs964958	0.5736
rs13433103	0.14612
rs6121882	0.4359
rs6076199	0.8871
rs285164	0.011998
rs613309	0.4305
rs1150423	0.09487
rs17413419	0.6761
rs1737891	0.7677
rs6139882	0.038
rs17705904	0.6087
rs4811872	0.04758
rs803665	0.17642
rs6122095	0.8396
rs1108641	0.0328
rs6019265	0.8818
rs6058962	0.8941
rs16995398	0.02016
rs7264112	0.4563
rs7352495	0.3441
rs3887942	0.6111
rs754743	0.2226
rs6041692	0.05784
rs11697583	0.4973
rs17727195	0.2312
rs11696192	0.8998
rs4574173	0.6257
rs1001519	0.43
rs310665	0.5598
rs6140046	0.7383
rs2179826	0.8141
rs6063986	0.09898
rs2424449	0.01951
rs655280	0.7249
rs6114415	0.4038
rs1010608	0.1245
rs6032006	0.9895
rs3746438	0.6795
rs11906481	0.4008
rs6127486	0.7622
rs2153934	0.1465
rs2670435	0.4669
rs761858	0.3998
rs17440813	0.6919
rs6045062	0.8341
rs4810966	0.1057
rs6103267	0.5788
rs11697551	0.1206
rs3790150	0.15372
rs6098782	0.7113
rs1393342	0.04692
rs941798	0.9258
rs2427223	0.3249
rs4810809	0.18762
rs4815639	0.06882
rs4814469	0.7716
rs6082851	0.2664
rs6075351	0.2758
rs1894592	0.6267
rs6079611	0.1682
rs4812829	0.15068
rs11086860	0.0811
rs6136597	0.3974
rs6081595	0.3843
rs2833523	0.8772
rs2284579	0.453
rs8133280	0.2514
rs2255055	0.4809
rs1023148	0.002906
rs633349	0.8436
rs9976168	0.2544
rs2829251	0.5334
rs2829105	0.4738
rs2824211	0.625
rs16991976	0.762
rs125810	0.792
rs220280	0.8013
rs2409943	0.8952
rs2827509	0.6961
rs2834938	0.8588
rs11702320	0.3557
rs2833182	0.1822
rs6650830	0.7448
rs2830259	0.3934
rs2835775	0.16268
rs2828815	0.2851
rs8132826	0.7407
rs2824801	0.08356
rs2827862	0.004301
rs2834473	0.5958
rs2833868	0.5821
rs1556278	0.6703
rs863075	0.283
rs220179	0.08208
rs2823364	0.3329
rs1556311	0.4672
rs9985035	0.04784
rs2205033	0.002086
rs468677	0.6896
rs2829230	0.9535
rs2211765	0.6678
rs2839227	0.08646
rs2835337	0.09581
rs2205301	0.3798
rs9981746	0.2831
rs914233	0.9707
rs678984	0.7027
rs9636843	0.3252
rs9982800	0.0633
rs2849867	0.9071
rs915865	0.03976
rs2836791	0.9369
rs415848	0.3084
rs235284	0.1567
rs2834524	0.983
rs9975623	0.2489
rs1783404	0.08451
rs2830741	0.3517
rs4817695	0.1642
rs2822933	0.0839
rs2828443	0.1712
rs2097026	0.00404
rs933156	0.05683
rs743494	0.5224
rs9636669	0.09675
rs2834030	0.1167
rs2827417	0.6213
rs2739358	0.2654
rs2829832	0.3944
rs463974	0.4885
rs8184928	0.8875
rs2830162	0.0776
rs468320	0.7022
rs2823036	0.4282
rs464574	0.2335
rs2838654	0.1105
rs7281669	0.3624
rs2245065	0.06868
rs1701003	0.4167
rs2825119	0.3821
rs2406611	0.3422
rs2299817	0.789
rs9984128	0.1255
rs2830934	0.2443
rs2251810	0.167
rs2834023	0.7489
rs2156365	0.18112
rs221953	0.05492
rs2831913	0.003569
rs2833050	0.181
rs8127797	0.0292
rs1236416	0.9646
rs468476	0.4789
rs6517252	0.8934
rs988095	0.5558
rs2826426	0.1535
rs9306078	0.05843
rs2825925	0.1124
rs1999322	0.3716
rs2834229	0.4725
rs8130623	0.9966
rs13050869	0.5883
rs13047185	0.4001
rs9980938	0.233
rs2824751	0.3794
rs9979074	0.9371
rs2103430	0.0906
rs2827369	0.7814
rs12483746	0.9821
rs7283582	0.317
rs8131731	0.453
rs1893578	0.4175
rs967172	0.5329
rs1046210	0.5575
rs2065330	0.516
rs9637144	0.8271
rs2829789	0.1418
rs418909	0.8146
rs2827260	0.07942
rs2833530	0.45
rs2832039	0.0159
rs1008542	0.5619
rs2836709	0.3067
rs2827767	0.4789
rs8129750	0.05021
rs2838330	0.5044
rs11088792	0.5788
rs3827184	0.4704
rs7281587	0.7513
rs13049942	0.5799
rs2837464	0.4983
rs465572	0.6433
rs2825788	0.3828
rs8127440	0.7123
rs7276648	0.123
rs7279195	0.7405
rs235260	0.5701
rs7279430	0.3956
rs3787771	0.316
rs2242731	0.6215
rs760842	0.7332
rs4821027	0.008472
rs5757427	0.0807
rs2157329	0.8936
rs2338255	0.5265
rs2413272	0.9873
rs2269543	0.4895
rs5998328	0.5167
rs5761326	0.2854
rs3788382	0.6655
rs5994813	0.5462
rs138011	0.7754
rs135774	0.7359
rs1011504	0.3517
rs1109151	0.1686
rs2056982	0.5212
rs5758231	0.9238
rs5749949	0.13184
rs5750213	0.5028
rs738960	0.6911
rs8184976	0.08522
rs2858591	0.6724
rs9620784	0.9333
rs461915	0.02588
rs6005447	0.4445
rs5748748	0.4004
rs7290175	0.1229
rs5749414	0.5705
rs5762629	0.4258
rs5750174	0.8864
rs139842	0.973
rs17810645	0.9763
rs1005835	0.1163
rs5751058	0.2862
rs3091373	0.772
rs13053925	0.791
rs134005	0.2643
rs5766751	0.5007
rs7510979	0.3685
rs5761524	0.6104
rs5759013	0.2737
rs5750203	0.2983
rs174709	0.68
rs5756238	0.1804
rs5754043	0.1177
rs5764788	0.02176
rs715627	0.9096
rs5769842	0.6868
rs12159371	0.5637
rs2041696	0.07199
rs2895945	0.8912
rs4821219	0.04384
rs2338704	0.101
rs5764571	0.03545
rs13056243	0.09656
rs738945	0.9464
rs11703637	0.9924
rs7289562	0.09014
rs2301554	0.0563
rs5761671	0.7797
rs9610179	0.6324
rs540326	0.785
rs2800980	0.8829
rs130599	0.06857
rs715590	0.9314
rs2267311	0.6202
rs137666	0.4089
rs362128	0.4246
rs3959632	0.009741
rs5757726	0.2819
rs2076666	0.9557
rs136073	0.6626
rs2285918	0.0988
rs9615637	0.5588
rs2041780	0.3878
rs17742344	0.15468
rs175145	0.2029
rs7284619	0.5381
rs11703855	0.9514
rs5992598	0.554
rs9609695	0.2419
rs12484859	0.8748
rs9609686	0.2221
rs807547	0.8727
rs9621978	0.4437
rs5768963	0.6941
rs547698	0.5767
rs11090598	0.4513
rs2745562	0.7931
rs17394169	0.04476
rs3179442	0.9049
rs9627899	0.9305
rs6000306	0.9252
rs916583	0.07083
rs9610221	0.05936
rs9611959	0.4542
rs629491	0.3927
rs4253765	0.4703
rs7284562	0.5058
rs11089328	0.2431
rs175138	0.08464
rs385440	0.2111
rs11703837	0.3338
rs4822578	0.015618
rs2858540	0.9255
rs136534	0.2968
rs4823842	0.7225
rs133337	0.0687
rs5770325	0.6648
rs910013	0.4129
rs880211	0.6038
rs132612	0.8024
rs4821942	0.805
rs11704497	0.5514
rs551334	0.9876
rs401099	0.8708
rs5755255	0.10744
rs6007862	0.2918
rs5754679	0.9862
rs9619167	0.7938
rs136493	0.18878
rs2075938	0.6246
rs9615900	0.5356
rs10854797	0.10332
rs1547413	0.3869
rs134846	0.205
rs11703267	0.08342
rs2103642	0.1004
rs4823899	0.7587
