SNP	PVALUE
rs12966571	0.1812184939
rs16956981	0.4592253138
rs11661954	0.0427762673
rs6508195	0.2519098849
rs1221989	0.933339577
rs12963358	0.8569893334
rs638890	0.7761517418
rs530923	0.9731698856
rs589009	0.3455922664
rs17224733	0.0391372491
rs1970679	0.5647570784
rs7237367	0.7801212769
rs500559	0.9363043166
rs7243641	0.4148252566
rs17793051	0.1085350581
rs3786454	0.1394620725
rs17648913	0.0416852038
rs12327463	0.7689135566
rs8084771	0.239607587
rs2654182	0.346695638
rs559231	-0.0426292335
rs9949006	0.4237148096
rs17755821	0.9402278072
rs752368	0.9871082017
rs11151432	0.7820116013
rs2052366	0.9905925324
rs1470134	0.6759342127
rs12957107	0.8995551999
rs4940341	0.4300707266
rs2617892	0.4765588857
rs9675774	0.0712984528
rs2852746	0.8672329667
rs4245261	0.5827148357
rs9958978	0.2470700714
rs7236310	0.3153127193
rs9951264	0.3672317269
rs4799208	0.5504087227
rs12961461	0.0052828474
rs631221	0.0131367076
rs12604514	0.1055203732
rs8091322	0.3501015852
rs527283	0.1001612522
rs723769	0.1004289005
rs9946859	0.6148477626
rs17077479	0.4563727757
rs1154209	-0.0345977328
rs470970	0.0282988623
rs4939813	0.475500908
rs4890685	0.8418333785
rs7231706	0.1033479915
rs561418	0.8133092059
rs12373191	0.4549453124
rs8085148	0.9340371888
rs16957029	0.5080122874
rs11665005	0.3486999508
rs1622784	0.4937832895
rs1785384	0.9683780561
rs1365658	0.9337755862
rs16971618	0.2699078656
rs1432406	0.0943208145
rs11660719	0.3638583995
rs10782071	0.3432829035
rs1942672	0.2397161072
rs2848770	0.2556599559
rs1791158	0.9836237929
rs8083713	0.1956687414
rs557861	0.1543366692
rs613326	0.0522290512
rs10502540	0.5847539701
rs12965790	0.8157695919
rs1345492	0.4070660325
rs7243425	0.3678263809
rs9959870	0.9423201449
rs11660228	0.302166485
rs4890674	0.8921457883
rs567952	0.0599332002
rs4801000	0.118754251
rs12458294	0.8989450682
rs12458490	-0.0457787149
rs7241628	0.5271913714
rs686745	0.8757754351
rs1539952	3.677789e-18
rs2861863	0.2773904565
rs931850	0.3628650633
rs12957885	0.3761348064
rs4800862	0.945894265
rs1567526	0.7834719084
rs672036	0.2080828596
rs580909	0.5233834251
rs328157	0.9514726958
rs12956390	0.5067045476
rs1833431	0.2539193083
rs4426437	0.5720993188
rs8089126	0.9122283274
rs11663878	0.9280197394
rs1402632	0.8306078212
rs4383230	0.3753423748
rs10468789	0.7456539605
rs8095171	0.8602285419
rs11664291	0.6525078828
rs1787998	0.5135173427
rs4939801	0.9530414894
rs7407954	0.945894265
rs17082725	0.6467471775
rs368119	0.7304916322
rs675963	0.5744812097
rs17711776	0.1873285527
rs17075813	0.4601754574
rs12455581	0.5662297852
rs676634	0.8530487213
rs1523576	0.5093194657
rs609487	0.1174570669
rs9954576	0.8644296469
rs6566269	0.242642017
rs7232341	0.1155884879
rs12052002	0.9443251831
rs9952222	0.0179169757
rs1603444	0.7542407713
rs7228002	0.8804617545
rs12604898	0.6864028274
rs4468724	0.3494009099
rs17700633	1.843877e-13
rs4891768	0.3820422153
rs17073559	0.0323394865
rs4606809	0.5350717717
rs2698521	0.7731513059
rs12185372	0.6854194253
rs17742992	0.46197977
rs12960964	0.3280411744
rs264273	0.103852367
rs12605809	0.1314917691
rs2980996	0.8609191798
rs5011840	0.5031521147
rs10871605	0.4649209693
rs11659807	0.9137992047
rs17703595	0.9297908276
rs598300	0.59676383
rs11151079	0.3148951958
rs11872327	0.2684271189
rs619143	0.1463485281
rs1437073	0.7972140028
rs2418453	0.8784558291
rs17677474	0.0947419573
rs12607486	0.1395595797
rs626187	0.3969367979
rs9956400	0.9668968743
rs11876211	0.1316793256
rs988171	0.1342360634
rs12104046	0.9336011833
rs11081206	0.4829715424
rs1610066	0.673246772
rs17439137	0.6948888967
rs4799253	0.1286327005
rs7231283	0.525520143
rs722606	0.8253421021
rs1380775	0.5154744048
rs2879447	0.8241130776
rs11660543	0.7229424589
rs17055544	0.9951220801
rs12606402	0.9133244597
rs1539806	0.3406685117
rs269970	0.0554694938
rs8083132	0.7788865074
rs9320027	0.6683506488
rs1430553	0.7343961638
rs203168	0.4990334972
rs2849382	0.2343855013
rs9957350	0.9556560179
rs11663694	0.3964485784
rs8087844	0.8574271086
rs609684	0.7805622232
rs1441297	0.8774629945
rs11663096	0.9172024074
rs12960708	0.9748251706
rs182105	0.6557453766
rs556211	0.5690739884
rs4891588	0.3175290778
rs11874993	0.4715503587
rs1843189	0.9028880154
rs2909341	0.3568935786
rs11152150	0.1734239384
rs2959164	0.0350693724
rs2847111	0.6279775009
rs620419	-0.0396369314
rs17793212	0.682647105
rs7242803	0.7755340924
rs2071139	0.408037455
rs17383169	0.9526928737
rs12454764	0.8819215894
rs9951562	0.3022167302
rs4507002	0.1207290989
rs11661410	0.1056260529
rs4128609	0.4011307582
rs1657393	0.5057515032
rs276923	0.548748973
rs9951827	0.0721882219
rs4941306	0.8079470387
rs4797231	0.4074546542
rs2542741	0.5685236666
rs12454598	0.0016016489
rs8086995	0.5547388341
rs8092522	0.6903347551
rs4528646	0.4749533832
rs11662148	0.3162326959
rs12457057	0.8614539923
rs1943131	0.5774107303
rs7227004	0.5956708516
rs948699	0.903673808
rs7230437	0.2632303287
rs4399633	0.06103148
rs9953044	0.237326104
rs4797462	0.5984027549
rs649814	0.1511658141
rs2685432	0.3191932814
rs17681071	0.6982799004
rs396127	0.267580177
rs1660081	0.8512093719
rs10502890	0.6693924553
rs7228616	-0.001647617
rs12454875	0.2859783481
rs1516805	0.7441480312
rs8092040	0.7464789906
rs3865419	0.548841202
rs12960260	0.4207233457
rs4511624	0.7201871102
rs356911	0.8760639671
rs6505951	0.888738332
rs1648598	0.8901363094
rs1549316	0.098753104
rs4550568	0.54676383
rs9319705	0.9526057193
rs1785934	0.1730730052
rs1160165	0.1528918656
rs12458305	0.8093531546
rs2885242	0.085903713
rs17086033	0.2732858101
rs1390388	0.0621851569
rs4939948	0.5420096298
rs613872	0.7856755738
rs8089268	0.6387265627
rs3861288	0.1442617119
rs10853666	0.2866045343
rs7236840	0.6902454228
rs470493	0.895545586
rs1702830	0.5136105641
rs17696732	0.6117652608
rs313004	0.2875432633
rs7232846	0.4218818005
rs9963284	0.0212277659
rs16941109	0.9620174214
rs264238	0.6268019049
rs9957219	0.0448207938
rs12968128	0.0477849349
rs4291992	0.1712128085
rs7504740	0.9691621971
rs4539678	0.735105843
rs12605729	0.2985509246
rs2156134	0.6031338046
rs17566482	0.9619302844
rs7241059	0.0925631244
rs16953155	0.8846311314
rs11872825	0.3197031482
rs204554	0.9152827126
rs12977651	0.6571836014
rs1047138	0.7061254497
rs1864222	0.6416108796
rs12985511	0.3689845455
rs4808722	0.9543487732
rs295356	0.279385385
rs286292	0.3922450985
rs42318	0.1452139223
rs1622543	0.8210399141
rs12975083	0.385481715
rs6510089	0.450812691
rs11669811	0.3445885815
rs10404014	0.2670499841
rs11880374	0.7673238368
rs13343614	0.9005304553
rs4805666	0.4919998169
rs12610094	0.2605702399
rs10408302	0.8975612781
rs1465696	0.5739316749
rs2314664	0.9556560179
rs2070246	0.3038162603
rs10405477	0.3844013753
rs10421350	0.8903984181
rs4804436	0.6460266187
rs7256801	0.5653011555
rs3212752	0.8263954433
rs16998944	0.3841066348
rs10424195	0.6733363747
rs1055392	0.8011742916
rs6603105	0.0885319399
rs1029488	0.6948567424
rs4803568	0.8405184269
rs382356	0.5174302412
rs7249176	0.0319056527
rs10500231	0.5364604868
rs1422215	0.2455185835
rs11670393	0.7766811198
rs1047598	0.0544212122
rs8109008	0.6582620049
rs265552	0.2780207684
rs255772	0.553952099
rs10410595	0.780209468
rs9783976	0.1613937686
rs11672876	0.4180179622
rs4808025	0.2340623882
rs10854068	0.1216314415
rs12720352	0.5660462135
rs2617816	0.6693027872
rs4926169	0.662573369
rs17515517	0.3357302181
rs10409826	0.9268858739
rs12982048	0.7727099748
rs1799783	0.5092261144
rs989251	0.4020879731
rs8112717	0.7911383217
rs12462062	0.5629241
rs4806680	0.9814459882
rs8106527	0.6551160258
rs10410538	0.0125352692
rs3794997	0.2751819129
rs16967224	0.8316606723
rs11569520	0.9962544574
rs4807225	0.1829526138
rs17695052	0.31888728
rs2946848	0.535820803
rs2860175	0.548841202
rs2871706	0.6348442567
rs2903710	0.1168135737
rs10412123	0.242750232
rs2159129	0.8537493589
rs6512023	0.6482780158
rs10415033	0.0818272052
rs17691999	0.5001573228
rs10422063	0.6670605966
rs1399699	0.824727607
rs7258246	0.0277359196
rs8102053	0.0923445247
rs758862	0.9040230395
rs10853839	0.1656634311
rs8112381	0.6721595807
rs11668301	0.1870988432
rs8100684	0.2088669699
rs3786851	0.8631169343
rs3745181	0.5662984556
rs11084666	0.3675290778
rs3786885	0.3059787245
rs1644673	0.2894187538
rs1616661	0.7545946566
rs10409120	0.3739076719
rs10413522	0.7280926334
rs8111222	0.8646718679
rs10402888	0.0330052299
rs698705	0.3010311587
rs3786918	0.2255129734
rs10401795	0.2568016721
rs3795033	0.9297640574
rs4802057	0.3880329133
rs279194	0.4361215958
rs10420468	0.4733469328
rs4560028	0.2178919991
rs2547266	0.6293335851
rs484919	0.2028002482
rs2359144	0.5582359338
rs4334417	0.235148673
rs1423684	0.5108105763
rs1122206	0.9131010504
rs2238612	0.2724421802
rs10424978	0.8862916058
rs11670097	0.1656634311
rs1551559	0.1504038716
rs7254075	0.4735359764
rs8179181	0.3717859037
rs7258040	0.7328878556
rs12610125	0.9793552545
rs3786497	0.1961233141
rs1290622	0.6148477626
rs11085089	0.9275836428
rs2910225	0.5283050461
rs313841	0.8186295336
rs12974178	0.6484580833
rs9403	0.4926570137
rs12459354	0.2422090492
rs16968775	0.6570937242
rs10406171	0.9330779684
rs7252158	0.2924349223
rs3745532	0.5557515032
rs326449	0.0357032234
rs918648	0.0012771469
rs1626475	0.7597241673
rs1865097	0.5800636867
rs17304611	0.9558303143
rs706765	0.1697751979
rs17639574	0.1311915416
rs3786646	0.746362526
rs538534	0.2167824971
rs12611300	0.4636879657
rs1859356	0.9359555386
rs11666460	0.9475504457
rs7249461	0.4728742661
rs2116849	0.3119346498
rs11083906	0.8214789906
rs11085536	0.7838245318
rs1948557	0.3723791125
rs3745101	0.3775125139
rs2229431	0.9211285817
rs8110428	0.3984007664
rs6510747	0.5687071162
rs509072	0.8562888639
rs28608147	0.5534495666
rs415291	0.0447051189
rs4804994	0.5185473154
rs197151	0.7059472532
rs16980994	0.8750146158
rs4802919	0.30515531
rs17326574	0.3262304558
rs765735	0.6330381942
rs2426648	0.8277997438
rs2427411	0.4413915368
rs1233760	0.6804998579
rs6080191	0.4355136535
rs1291104	0.1063650664
rs6085463	0.0805417238
rs6054906	0.8652172172
rs6034249	0.9189474512
rs6138639	0.6448554852
rs7273310	0.7545172692
rs6076169	0.5385887345
rs6115244	0.5762592206
rs729865	0.2020107656
rs6087644	0.4961282962
rs4239682	0.657273477
rs6036965	0.0166378549
rs236162	0.8806103635
rs2276516	0.2356934544
rs6061265	0.0585220597
rs6085314	0.1604412885
rs6055639	0.4468410488
rs819133	0.3218427476
rs6011532	0.3102798477
rs6011118	0.6704683554
rs362623	0.4273764175
rs11697165	0.0004205324
rs6035881	0.6993503447
rs16981087	0.2617414106
rs6095397	0.6675091101
rs6013522	0.0390687
rs445034	0.9876308558
rs6075641	0.3881309712
rs11086926	0.6220964918
rs12481250	0.4892361955
rs6075343	0.1086793341
rs6027515	0.5783257482
rs156612	0.4596054132
rs2870272	0.4558970435
rs11905203	0.8639045762
rs880971	0.0475411918
rs1502245	0.7240338983
rs6049851	0.0160160087
rs2425678	0.3998637053
rs2327454	0.6829154534
rs6092522	0.888476199
rs211892	0.0137602249
rs926298	0.5591556589
rs4812383	0.8752286006
rs6041518	0.4555163938
rs6093936	0.3031012889
rs6088543	0.8802606858
rs6091822	0.3598817943
rs211832	0.0634386974
rs157103	0.0395820325
rs6118027	0.2712812597
rs201223	0.9885019422
rs808689	0.9738668521
rs6104027	0.1277643693
rs6514243	0.16365053
rs1997743	0.6308700002
rs11697252	0.0179269058
rs13037107	0.1380303964
rs6025914	0.3260115942
rs2875717	0.2733692258
rs13036554	0.537848627
rs3746785	0.2311083825
rs6031407	0.1841065427
rs6028888	0.7859399768
rs6033673	0.7691784798
rs201809	0.8062888639
rs6141068	0.4838191685
rs2179444	0.0846763082
rs6136005	0.5873728742
rs261354	0.3022696517
rs326827	0.8325334595
rs6050712	0.4157932286
rs6023527	0.3445885815
rs11698290	0.959577529
rs2206868	0.5337751161
rs2269217	0.6306892719
rs6056871	0.7762399738
rs2427422	0.7087087252
rs2426265	0.0066821146
rs6029375	0.0790726045
rs1201970	0.5284906215
rs6019125	0.6651764259
rs6108046	0.7035410972
rs6131642	0.4044409892
rs2224620	0.8323625197
rs6096277	0.6844358536
rs1411295	0.1205848479
rs1040923	0.5630159646
rs6084945	0.5365530473
rs4809775	0.0768677772
rs12481305	0.7756223307
rs6040015	0.8456021333
rs2024782	0.7157405571
rs238303	0.5591556589
rs6139980	0.9547845257
rs6032055	0.0550789633
rs6083268	0.1205081793
rs13036477	0.3571926249
rs6049978	0.9291535585
rs750079	0.7164522102
rs1321338	0.7756932269
rs175254	0.8280630306
rs6065042	0.4127911306
rs2144937	0.868104613
rs6124250	0.366835185
rs232656	0.5143562343
rs12480764	0.2168935056
rs6111022	0.6503483982
rs2206264	0.9299384833
rs6085652	0.3454919245
rs6084582	0.3452912231
rs610494	0.7080852739
rs6096969	1.24806e-05
rs7265632	0.6830049
rs742605	0.3665377227
rs6063070	0.0475690059
rs4814921	0.707372682
rs6107832	0.3313843389
rs1555165	0.8946789935
rs2206640	0.8168238657
rs6080021	0.9236584571
rs2422763	0.9568760787
rs6015194	0.7538868695
rs6092982	0.0193923789
rs215525	0.995818928
rs6014682	0.958880395
rs6117650	0.8839319362
rs238286	0.5418248044
rs1205451	0.2903555226
rs6064417	0.9003558102
rs8122903	0.1947588561
rs7273678	0.1656634311
rs11699872	0.0018944982
rs1569601	0.5830803706
rs2426618	0.9820557778
rs6050299	0.3722802573
rs745659	0.2609962538
rs6036748	0.6419714983
rs2427457	0.8096311314
rs2870670	0.4286277362
rs6129436	0.4590352431
rs8115770	0.1455195565
rs932467	0.0875840843
rs2741383	0.3774139244
rs8115931	0.5624647422
rs6089257	0.6392662006
rs7270764	0.6935498096
rs932530	0.6190172233
rs1056984	0.274023522
rs464152	0.2228689495
rs4810454	0.644442568
rs2224222	0.5334045502
rs1065155	0.6699304323
rs6012246	0.6497183729
rs2208293	0.0916742382
rs10485695	0.7318849277
rs6024464	0.0777404554
rs6098517	0.7641001077
rs926773	0.8788619003
rs6044052	0.2814819884
rs6117745	0.8441999387
rs10211832	0.9133628607
rs4925254	0.12646544
rs1889188	0.8902236794
rs11696941	0.9125402405
rs8115420	0.2677919673
rs2425443	0.9132755909
rs2020975	0.5808866496
rs1115460	0.9034772551
rs199595	0.6284295732
rs6043331	0.6747698171
rs381331	0.4340103588
rs293565	0.7176084796
rs6049772	-0.0737684295
rs2143199	0.6352053862
rs6059851	0.2817961877
rs2326371	0.9640215338
rs6074279	0.0849277385
rs2233093	0.674948971
rs6048361	0.0584640802
rs6019138	0.2614365929
rs2425112	0.5541863481
rs12481328	0.5989082234
rs11537702	0.3661410319
rs6054937	0.9549588255
rs6015260	0.640799389
rs4416288	0.2663086638
rs6058421	0.9295024166
rs2024934	0.1860643288
rs2298108	0.9474632801
rs6512705	0.1971452072
rs1232745	0.5917911923
rs6130222	0.8053968104
rs2143664	0.2520172007
rs6074777	0.6939069292
rs2425602	0.9736926111
rs6125470	0.2495463602
rs957044	0.6557453766
rs6063880	0.3494009099
rs6040608	0.3439845455
rs6094594	0.8578648699
rs4810147	0.848931725
rs6047251	-0.0472463252
rs11697462	0.2263927481
rs6072702	0.905394572
rs6088738	0.2877517804
rs2315007	0.7112909357
rs1006819	0.7088868427
rs208795	0.5543705196
rs627517	0.3916578782
rs1572985	0.0298776005
rs6041573	0.8437617207
rs297677	0.7177654568
rs2003890	0.7467167832
rs6127725	0.2377610505
rs12624921	0.9610589061
rs6039884	0.9216520248
rs13040613	0.0024883399
rs2424948	0.0370140864
rs13043334	0.3894052886
rs6075145	0.4839133334
rs6130454	0.1474561041
rs2247176	-0.0388770482
rs1570340	0.8281507915
rs6109470	0.551514787
rs13044584	0.6588011219
rs6023480	0.2825290259
rs6067996	0.0050502983
rs593048	0.6248117472
rs6084839	0.8134849671
rs8118645	0.012694562
rs6047101	0.2856651445
rs4809823	0.8952904238
rs6076510	0.9259264123
rs6071519	0.7840889901
rs2423882	0.1280413865
rs7267351	0.8306078212
rs6134777	0.5738400781
rs261355	0.3258084928
rs1541234	0.7042541303
rs6049871	0.0751578829
rs2831043	0.9110064587
rs8131103	0.1978257845
rs11088345	0.5624647422
rs2827888	0.3027853734
rs9979680	0.335427393
rs2776130	0.3955694923
rs4239809	0.3054641453
rs9984173	0.9836237929
rs2838271	0.8491069428
rs8134731	0.1723706306
rs2831736	0.0988068407
rs2156403	0.399376173
rs2154740	0.7320892069
rs2897297	0.2616383585
rs2836072	0.9563531995
rs431376	0.8803481059
rs174742	0.3815503667
rs2824899	0.3782024993
rs12626469	0.0978384382
rs2834293	0.3119346498
rs11910905	0.6632018113
rs2000544	0.4322178812
rs8131943	0.7797685037
rs456685	0.7922716644
rs2821957	0.5375710448
rs12627610	0.1770172007
rs2833135	0.5030585729
rs12482055	0.3634611299
rs2001521	0.6658045573
rs2828216	0.0131482861
rs761822	0.0510360564
rs2832828	0.707372682
rs2833123	0.9912022838
rs9980236	0.9772644757
rs2823111	0.5205012452
rs13047678	0.9594032464
rs1054840	0.2614221149
rs2828078	0.2844175709
rs953748	0.7964217469
rs2828645	0.609312576
rs2830591	0.2337309083
rs6517206	0.0948234137
rs6517463	0.3987909838
rs12165290	0.3362348025
rs2830255	0.4896985918
rs10854438	0.7028279811
rs12482627	0.0609249326
rs2836924	0.4706043117
rs9978540	0.1410131049
rs690260	0.4579896033
rs2838042	0.7198370347
rs402527	0.8486688939
rs2827703	0.7105787074
rs2832266	0.0550320504
rs2832225	0.6821998294
rs1209925	0.5659544243
rs464783	0.0349457635
rs9984204	0.3131639204
rs1734540	0.1002281813
rs2829973	0.1880172849
rs2831457	0.213000394
rs1041458	0.675755091
rs570829	0.8183670756
rs2254355	0.3390576243
rs2070424	0.2881687174
rs2831446	0.7352832515
rs2833873	0.9136246681
rs860638	0.7928997983
rs2822994	0.6085861252
rs2015748	0.0454802678
rs64727	0.8171752669
rs2834924	0.9943381248
rs1072130	0.3736637604
rs13052074	0.1100671774
rs8132259	0.8629418969
rs11203160	0.3446889766
rs11701048	0.7113799586
rs11700807	0.412597306
rs1015851	0.2008816905
rs233783	0.5239409666
rs9984840	0.8133092059
rs2282097	0.4675747102
rs8134024	0.329257679
rs2831079	0.6426569158
rs1378577	0.3995711995
rs2032090	0.8345555196
rs460504	0.707372682
rs1131964	0.2895228713
rs2834481	0.7430759274
rs4919986	0.6471074174
rs11702010	0.3099862239
rs2826399	0.8962512028
rs1735140	0.6176580476
rs2834346	0.3891112871
rs7283796	0.5351643707
rs2835963	0.420626781
rs8127330	0.4048300883
rs2824513	0.6753072612
rs9982225	0.2847250904
rs239670	0.1882467307
rs2407728	0.5090394032
rs244234	0.1982550689
rs2838053	0.3538004807
rs7509933	0.8335029311
rs11088143	0.8799984226
rs9983363	0.511838878
rs990141	0.1451534683
rs7278224	0.6975661649
rs566038	0.698725942
rs2897774	0.7999423775
rs762147	0.0015859292
rs2832668	0.3386546587
rs229100	0.4178245954
rs2834002	0.6634711206
rs2253000	0.6101296868
rs2833658	0.0362466023
rs221953	0.5592476185
rs2827016	0.9281941761
rs2833375	0.0874455261
rs2831866	0.6475576804
rs17276472	0.0274155267
rs1629004	0.9956447161
rs962859	0.0377253823
rs2823611	0.0197549266
rs2836108	0.2985509246
rs6517614	0.9217392642
rs2839133	0.7834719084
rs2830720	0.1179583813
rs2836435	0.7491075755
rs11911276	0.1338004011
rs4817642	0.2708588386
rs2154550	0.593484021
rs2838959	0.2402514692
rs7276766	0.5171509107
rs12481782	0.6668811806
rs2827983	0.3868558428
rs2823189	0.4761812054
rs2832855	0.7148508802
rs11704009	0.0542799917
rs134697	0.0295267252
rs5758976	0.26888728
rs2337163	0.5801470447
rs41173	0.3485997906
rs4821609	0.5930282838
rs4538310	0.9056818088
rs11704158	0.9006177773
rs7288869	0.4526596997
rs2071899	0.471455769
rs5999638	0.6599690154
rs855791	0.6803208835
rs4822713	0.8723909304
rs737931	0.1995248531
rs2267382	0.0054144156
rs427767	0.7032736884
rs11703176	0.3835170216
rs509143	0.0376533424
rs8135839	0.6817176256
rs12483887	0.0582295131
rs7290025	0.8282385517
rs2235349	0.8015262381
rs5756236	0.8779001656
rs1062753	0.2057264205
rs410356	0.227930492
rs1006210	0.2752871686
rs460036	0.7415783738
rs2049908	0.1909950016
rs2238810	0.6927462113
rs5757277	0.8483184442
rs12106539	0.1648353027
rs139811	0.0484009384
rs9613199	0.434874274
rs4820897	0.8820090008
rs5999686	0.9837109042
rs135129	0.6392662006
rs5767076	0.8071556584
rs137408	0.8756267458
rs204450	0.5602590209
rs13054920	0.1328282374
rs79335	0.2103213802
rs5753872	0.5169646765
rs132195	0.316334881
rs743409	0.0193383545
rs135962	0.841219752
rs5769125	0.2743860484
rs8135819	0.0690619725
rs17818857	0.8197225775
rs9615647	0.1360372693
rs7290269	0.052165609
rs5764966	0.9877179646
rs16990836	0.8615415204
rs5758449	0.1114766992
rs2213407	0.1417625029
rs8139262	0.9162022838
rs740233	0.9378050734
rs16997638	0.1904232131
rs6519840	0.3688170483
rs17810548	0.6393564017
rs138039	0.0001310271
rs5764434	0.707372682
